Zone,Species,Time,ImageDate,SetVisitDate
276,Coyote,0.178,6/3/2020 4:17,5/24/2020
276,Coyote,0.225,6/10/2019 5:24,5/24/2019
276,Coyote,0.225,6/10/2019 5:24,5/24/2019
276,Coyote,0.481,6/2/2020 11:32,5/24/2020
276,Coyote,0.86,5/29/2020 20:38,5/24/2020
276,Coyote,0.917,6/13/2020 22:00,5/24/2020
276,Coyote,0.917,6/13/2020 22:01,5/24/2020
276,Coyote,0.918,6/13/2020 22:02,5/24/2020
276,Coyote,0.992,6/4/2020 23:48,5/24/2020
277,Coyote,0.004,6/5/2018 0:06,5/28/2018
277,Coyote,0.963,6/17/2018 23:06,5/28/2018
277,Coyote,0.963,6/17/2018 23:07,5/28/2018
277,Coyote,0.983,6/1/2018 23:35,5/28/2018
277,Coyote,0.984,6/14/2018 23:37,5/28/2018
277,Coyote,0.991,8/29/2020 23:47,8/23/2020
278,Coyote,0.022,7/8/2020 0:32,7/6/2020
278,Coyote,0.023,7/8/2020 0:33,7/6/2020
278,Coyote,0.024,8/7/2018 0:35,7/17/2018
278,Coyote,0.107,8/5/2018 2:34,7/17/2018
278,Coyote,0.14,7/8/2020 3:22,7/6/2020
278,Coyote,0.217,7/8/2020 5:12,7/6/2020
278,Coyote,0.913,8/11/2018 21:55,7/17/2018
278,Coyote,0.949,7/18/2018 22:47,7/17/2018
278,Coyote,0.987,7/29/2018 23:41,7/17/2018
279,Coyote,0.038,9/24/2020 0:54,8/20/2020
279,Coyote,0.126,8/8/2019 3:01,8/1/2019
279,Coyote,0.885,8/7/2019 21:15,8/1/2019
279,Coyote,0.885,8/7/2019 21:15,8/1/2019
279,Coyote,0.885,8/7/2019 21:15,8/1/2019
280,Coyote,0.859,6/7/2018 20:37,5/29/2018
280,Coyote,0.953,8/5/2020 22:53,8/5/2020
281,Coyote,0.044,6/16/2019 1:04,5/27/2019
281,Coyote,0.068,6/17/2019 1:38,5/27/2019
281,Coyote,0.112,6/12/2019 2:41,5/27/2019
281,Coyote,0.165,6/22/2019 3:58,5/27/2019
281,Coyote,0.184,5/28/2019 4:25,5/27/2019
281,Coyote,0.901,6/14/2019 21:37,5/27/2019
281,Coyote,0.931,6/9/2019 22:20,5/27/2019
281,Coyote,0.938,5/29/2019 22:31,5/27/2019
281,Coyote,0.942,6/7/2019 22:36,5/27/2019
281,Coyote,0.942,6/7/2019 22:36,5/27/2019
281,Coyote,0.942,6/7/2019 22:37,5/27/2019
281,Coyote,0.944,5/28/2019 22:39,5/27/2019
281,Coyote,0.947,6/20/2019 22:44,5/27/2019
281,Coyote,0.96,6/3/2019 23:02,5/27/2019
281,Coyote,0.969,6/21/2019 23:16,5/27/2019
281,Coyote,0.972,6/12/2019 23:19,5/27/2019
281,Coyote,0.972,6/14/2019 23:20,5/27/2019
281,Coyote,0.981,6/13/2019 23:33,5/27/2019
281,Coyote,0.99,6/5/2019 23:45,5/27/2019
282,Coyote,0.033,6/22/2018 0:48,6/6/2018
282,Coyote,0.156,6/21/2018 3:45,6/6/2018
282,Coyote,0.222,6/13/2018 5:19,6/6/2018
282,Coyote,0.876,8/27/2019 21:02,8/24/2019
282,Coyote,0.933,6/13/2018 22:24,6/6/2018
282,Coyote,0.985,6/13/2018 23:38,6/6/2018
283,Coyote,0.055,6/13/2019 1:19,5/25/2019
283,Coyote,0.142,6/10/2019 3:24,5/25/2019
283,Coyote,0.329,8/9/2018 7:54,7/17/2018
283,Coyote,0.562,6/9/2019 13:29,5/25/2019
283,Coyote,0.91,5/24/2020 21:51,5/23/2020
284,Coyote,0.178,6/8/2020 4:17,5/29/2020
285,Coyote,0.149,5/29/2018 3:35,5/14/2018
285,Coyote,0.157,8/28/2020 3:46,8/20/2020
286,Coyote,0.033,6/9/2018 0:48,6/1/2018
286,Coyote,0.103,5/24/2020 2:29,5/20/2020
286,Coyote,0.103,5/24/2020 2:29,5/20/2020
286,Coyote,0.151,6/12/2019 3:37,6/1/2019
286,Coyote,0.208,6/19/2019 5:00,6/1/2019
286,Coyote,0.223,6/18/2019 5:21,6/1/2019
286,Coyote,0.773,6/18/2019 18:33,6/1/2019
286,Coyote,0.899,6/10/2019 21:34,6/1/2019
286,Coyote,0.911,6/14/2019 21:52,6/1/2019
286,Coyote,0.925,5/24/2020 22:12,5/20/2020
286,Coyote,0.947,6/17/2019 22:43,6/1/2019
286,Coyote,0.992,6/18/2019 23:49,6/1/2019
287,Coyote,0.001,6/7/2019 0:01,6/6/2019
287,Coyote,0.003,6/21/2019 0:04,6/6/2019
287,Coyote,0.056,8/5/2018 1:21,7/17/2018
287,Coyote,0.085,5/28/2020 2:02,5/24/2020
287,Coyote,0.106,6/9/2019 2:33,6/6/2019
287,Coyote,0.917,6/20/2019 22:01,6/6/2019
287,Coyote,0.967,8/2/2018 23:12,7/17/2018
288,Coyote,0.01,8/5/2020 0:15,7/20/2020
288,Coyote,0.017,9/12/2018 0:24,8/22/2018
288,Coyote,0.302,8/1/2020 7:15,7/20/2020
288,Coyote,0.882,9/17/2018 21:10,8/22/2018
288,Coyote,0.907,8/30/2018 21:46,8/22/2018
288,Coyote,0.933,7/26/2020 22:23,7/20/2020
288,Coyote,0.978,9/13/2018 23:29,8/22/2018
288,Coyote,0.984,9/13/2018 23:37,8/22/2018
289,Coyote,0.206,7/26/2018 4:56,7/18/2018
289,Coyote,0.288,8/7/2018 6:54,7/18/2018
290,Coyote,0.056,9/1/2019 1:21,8/4/2019
290,Coyote,0.057,9/1/2019 1:22,8/4/2019
290,Coyote,0.057,8/26/2019 1:22,8/4/2019
290,Coyote,0.057,8/26/2019 1:22,8/4/2019
290,Coyote,0.058,9/1/2019 1:24,8/4/2019
290,Coyote,0.058,9/1/2019 1:24,8/4/2019
290,Coyote,0.059,9/1/2019 1:25,8/4/2019
290,Coyote,0.059,9/1/2019 1:25,8/4/2019
290,Coyote,0.117,8/31/2019 2:49,8/4/2019
290,Coyote,0.119,8/31/2019 2:51,8/4/2019
290,Coyote,0.153,9/2/2019 3:40,8/4/2019
290,Coyote,0.153,8/24/2019 3:40,8/4/2019
290,Coyote,0.154,8/24/2019 3:42,8/4/2019
290,Coyote,0.155,8/24/2019 3:43,8/4/2019
290,Coyote,0.155,8/24/2019 3:43,8/4/2019
290,Coyote,0.156,8/24/2019 3:44,8/4/2019
290,Coyote,0.156,8/24/2019 3:44,8/4/2019
290,Coyote,0.156,8/24/2019 3:45,8/4/2019
290,Coyote,0.156,8/24/2019 3:45,8/4/2019
290,Coyote,0.158,8/24/2019 3:48,8/4/2019
290,Coyote,0.169,8/28/2019 4:04,8/4/2019
290,Coyote,0.51,8/22/2019 12:14,8/4/2019
290,Coyote,0.514,8/22/2019 12:20,8/4/2019
290,Coyote,0.514,8/22/2019 12:20,8/4/2019
290,Coyote,0.515,8/22/2019 12:21,8/4/2019
290,Coyote,0.515,8/22/2019 12:21,8/4/2019
290,Coyote,0.515,8/22/2019 12:22,8/4/2019
290,Coyote,0.525,8/29/2019 12:36,8/4/2019
290,Coyote,0.535,8/29/2019 12:51,8/4/2019
290,Coyote,0.539,8/23/2019 12:56,8/4/2019
290,Coyote,0.54,8/23/2019 12:57,8/4/2019
290,Coyote,0.581,8/28/2019 13:56,8/4/2019
290,Coyote,0.599,8/23/2019 14:22,8/4/2019
290,Coyote,0.834,8/4/2019 20:01,8/4/2019
290,Coyote,0.899,8/20/2019 21:35,8/4/2019
290,Coyote,0.938,9/15/2020 22:31,8/21/2020
290,Coyote,0.939,9/15/2020 22:32,8/21/2020
290,Coyote,0.94,9/15/2020 22:33,8/21/2020
290,Coyote,0.957,9/19/2020 22:58,8/21/2020
290,Coyote,0.957,9/19/2020 22:58,8/21/2020
290,Coyote,0.958,9/19/2020 22:59,8/21/2020
290,Coyote,0.96,9/3/2020 23:03,8/21/2020
290,Coyote,0.961,9/3/2020 23:04,8/21/2020
290,Coyote,0.964,9/3/2020 23:08,8/21/2020
290,Coyote,0.965,9/3/2020 23:09,8/21/2020
290,Coyote,0.965,9/3/2020 23:09,8/21/2020
290,Coyote,0.97,9/3/2020 23:17,8/21/2020
290,Coyote,0.97,9/3/2020 23:17,8/21/2020
291,Coyote,0.208,7/26/2018 4:59,7/18/2018
291,Coyote,0.233,7/29/2018 5:35,7/18/2018
291,Coyote,0.233,7/29/2018 5:35,7/18/2018
291,Coyote,0.341,6/4/2019 8:11,5/25/2019
291,Coyote,0.859,7/19/2018 20:37,7/18/2018
292,Coyote,0.865,9/5/2019 20:45,8/29/2019
292,Coyote,0.865,9/5/2019 20:46,8/29/2019
292,Coyote,0.888,9/2/2019 21:18,8/29/2019
292,Coyote,0.95,8/30/2019 22:48,8/29/2019
292,Coyote,0.986,6/18/2018 23:40,5/28/2018
292,Coyote,0.986,6/18/2018 23:40,5/28/2018
293,Coyote,0.007,6/11/2018 0:10,5/16/2018
293,Coyote,0.051,5/25/2018 1:14,5/16/2018
293,Coyote,0.051,5/25/2018 1:14,5/16/2018
293,Coyote,0.059,8/3/2019 1:25,8/1/2019
293,Coyote,0.069,9/2/2020 1:40,8/21/2020
293,Coyote,0.07,9/2/2020 1:41,8/21/2020
293,Coyote,0.07,9/2/2020 1:41,8/21/2020
293,Coyote,0.119,5/24/2018 2:52,5/16/2018
293,Coyote,0.123,5/19/2018 2:57,5/16/2018
293,Coyote,0.16,8/12/2019 3:51,8/1/2019
293,Coyote,0.202,5/20/2018 4:51,5/16/2018
293,Coyote,0.202,5/20/2018 4:51,5/16/2018
293,Coyote,0.254,8/30/2020 6:06,8/21/2020
293,Coyote,0.254,8/30/2020 6:06,8/21/2020
293,Coyote,0.255,8/30/2020 6:07,8/21/2020
293,Coyote,0.255,8/30/2020 6:07,8/21/2020
293,Coyote,0.324,6/2/2018 7:46,5/16/2018
293,Coyote,0.385,5/18/2018 9:14,5/16/2018
293,Coyote,0.487,5/16/2018 11:41,5/16/2018
293,Coyote,0.514,5/16/2018 12:20,5/16/2018
293,Coyote,0.524,5/30/2018 12:34,5/16/2018
293,Coyote,0.525,5/20/2018 12:36,5/16/2018
293,Coyote,0.775,6/2/2018 18:36,5/16/2018
293,Coyote,0.841,5/16/2018 20:11,5/16/2018
293,Coyote,0.886,6/6/2018 21:16,5/16/2018
293,Coyote,0.913,9/1/2020 21:54,8/21/2020
293,Coyote,0.915,5/22/2018 21:57,5/16/2018
293,Coyote,0.919,6/1/2018 22:03,5/16/2018
293,Coyote,0.953,8/25/2020 22:53,8/21/2020
294,Coyote,0.096,7/24/2020 2:18,7/11/2020
294,Coyote,0.117,7/15/2020 2:48,7/11/2020
294,Coyote,0.12,8/4/2020 2:53,7/11/2020
294,Coyote,0.15,8/7/2020 3:36,7/11/2020
294,Coyote,0.163,8/3/2020 3:54,7/11/2020
294,Coyote,0.18,7/13/2020 4:19,7/11/2020
294,Coyote,0.185,7/18/2019 4:27,6/26/2019
294,Coyote,0.19,7/18/2019 4:34,6/26/2019
294,Coyote,0.208,7/22/2020 5:00,7/11/2020
294,Coyote,0.228,7/23/2020 5:28,7/11/2020
294,Coyote,0.234,7/17/2019 5:37,6/26/2019
294,Coyote,0.244,7/20/2020 5:52,7/11/2020
294,Coyote,0.245,7/17/2020 5:53,7/11/2020
294,Coyote,0.281,7/23/2019 6:45,6/26/2019
294,Coyote,0.322,7/22/2019 7:43,6/26/2019
294,Coyote,0.811,8/6/2020 19:28,7/11/2020
294,Coyote,0.961,8/2/2020 23:04,7/11/2020
294,Coyote,0.974,8/6/2020 23:23,7/11/2020
294,Coyote,0.977,8/7/2020 23:27,7/11/2020
294,Coyote,0.983,8/5/2020 23:35,7/11/2020
294,Coyote,0.988,7/23/2020 23:43,7/11/2020
294,Coyote,0.997,7/15/2020 23:56,7/11/2020
295,Coyote,0.042,6/2/2018 1:00,5/17/2018
295,Coyote,0.092,8/27/2020 2:13,8/17/2020
295,Coyote,0.183,9/3/2020 4:23,8/17/2020
295,Coyote,0.229,6/4/2018 5:30,5/17/2018
295,Coyote,0.358,8/9/2019 8:36,7/18/2019
295,Coyote,0.919,5/26/2018 22:04,5/17/2018
295,Coyote,0.92,5/26/2018 22:05,5/17/2018
295,Coyote,0.933,8/21/2020 22:24,8/17/2020
295,Coyote,0.97,6/4/2018 23:17,5/17/2018
295,Coyote,0.97,9/6/2020 23:17,8/17/2020
295,Coyote,0.971,5/28/2018 23:18,5/17/2018
296,Coyote,0.035,7/20/2020 0:50,7/16/2020
296,Coyote,0.072,7/31/2018 1:43,8/23/2018
296,Coyote,0.18,9/6/2018 4:19,8/23/2018
296,Coyote,0.185,8/28/2018 4:26,8/23/2018
296,Coyote,0.263,9/1/2018 6:18,8/23/2018
296,Coyote,0.992,9/5/2018 23:49,8/23/2018
297,Coyote,0.013,8/3/2018 0:19,7/12/2018
297,Coyote,0.014,8/3/2018 0:20,7/12/2018
297,Coyote,0.014,7/13/2018 0:20,7/12/2018
297,Coyote,0.015,7/13/2018 0:22,7/12/2018
297,Coyote,0.016,7/13/2018 0:23,7/12/2018
297,Coyote,0.024,7/13/2018 0:34,7/12/2018
297,Coyote,0.024,7/13/2018 0:35,7/12/2018
297,Coyote,0.024,7/13/2018 0:35,7/12/2018
297,Coyote,0.025,7/13/2018 0:36,7/12/2018
297,Coyote,0.037,7/17/2018 0:53,7/12/2018
297,Coyote,0.047,7/13/2018 1:07,7/12/2018
297,Coyote,0.121,7/13/2018 2:54,7/12/2018
297,Coyote,0.152,8/7/2018 3:39,7/12/2018
297,Coyote,0.171,8/3/2018 4:06,7/12/2018
297,Coyote,0.171,8/3/2018 4:06,7/12/2018
297,Coyote,0.197,6/2/2019 4:43,5/25/2019
297,Coyote,0.208,6/2/2019 4:59,5/25/2019
297,Coyote,0.208,6/2/2019 4:59,5/25/2019
297,Coyote,0.216,7/20/2018 5:11,7/12/2018
297,Coyote,0.221,8/4/2018 5:18,7/12/2018
297,Coyote,0.265,7/20/2018 6:22,7/12/2018
297,Coyote,0.322,7/24/2018 7:43,7/12/2018
297,Coyote,0.326,7/22/2018 7:50,7/12/2018
297,Coyote,0.828,7/13/2018 19:52,7/12/2018
297,Coyote,0.828,7/13/2018 19:52,7/12/2018
297,Coyote,0.828,7/13/2018 19:53,7/12/2018
297,Coyote,0.881,7/20/2018 21:08,7/12/2018
297,Coyote,0.891,7/20/2018 21:23,7/12/2018
297,Coyote,0.928,7/14/2018 22:16,7/12/2018
297,Coyote,0.994,5/26/2019 23:51,5/25/2019
298,Coyote,0.082,7/3/2019 1:58,6/21/2019
298,Coyote,0.519,8/17/2018 12:28,8/10/2018
298,Coyote,0.974,7/7/2019 23:22,6/21/2019
298,Coyote,0.974,7/7/2019 23:22,6/21/2019
299,Coyote,0.003,9/27/2018 0:05,8/27/2018
299,Coyote,0.031,7/19/2020 0:45,7/17/2020
299,Coyote,0.085,9/20/2018 2:03,8/27/2018
299,Coyote,0.163,7/21/2019 3:55,7/15/2019
299,Coyote,0.168,8/10/2019 4:02,7/15/2019
299,Coyote,0.17,7/21/2019 4:05,7/15/2019
299,Coyote,0.219,9/4/2018 5:15,8/27/2018
299,Coyote,0.272,8/4/2019 6:32,7/15/2019
299,Coyote,0.273,8/4/2019 6:33,7/15/2019
299,Coyote,0.879,8/1/2019 21:06,7/15/2019
300,Coyote,0.242,8/25/2019 5:49,8/9/2019
301,Coyote,0.021,6/14/2018 0:30,5/29/2018
301,Coyote,0.065,6/19/2018 1:34,5/29/2018
301,Coyote,0.226,6/2/2018 5:25,5/29/2018
301,Coyote,0.89,5/30/2018 21:22,5/29/2018
302,Coyote,0.002,6/10/2020 0:03,5/23/2020
302,Coyote,0.005,5/26/2020 0:07,5/23/2020
302,Coyote,0.008,5/26/2020 0:11,5/23/2020
302,Coyote,0.008,5/26/2020 0:12,5/23/2020
302,Coyote,0.013,6/19/2020 0:19,5/23/2020
302,Coyote,0.017,5/29/2020 0:24,5/23/2020
302,Coyote,0.022,6/10/2020 0:31,5/23/2020
302,Coyote,0.024,7/19/2018 0:35,7/13/2018
302,Coyote,0.038,6/14/2019 0:54,5/30/2019
302,Coyote,0.038,6/19/2020 0:55,5/23/2020
302,Coyote,0.042,6/3/2020 1:01,5/23/2020
302,Coyote,0.049,7/29/2018 1:10,7/13/2018
302,Coyote,0.049,6/8/2020 1:10,5/23/2020
302,Coyote,0.049,8/1/2018 1:11,7/13/2018
302,Coyote,0.075,6/20/2020 1:48,5/23/2020
302,Coyote,0.083,5/24/2020 2:00,5/23/2020
302,Coyote,0.09,8/1/2018 2:09,7/13/2018
302,Coyote,0.095,7/17/2018 2:17,7/13/2018
302,Coyote,0.1,5/26/2020 2:24,5/23/2020
302,Coyote,0.108,5/24/2020 2:36,5/23/2020
302,Coyote,0.122,6/1/2020 2:56,5/23/2020
302,Coyote,0.126,6/1/2020 3:02,5/23/2020
302,Coyote,0.126,5/30/2020 3:02,5/23/2020
302,Coyote,0.131,6/19/2020 3:08,5/23/2020
302,Coyote,0.133,7/15/2018 3:12,7/13/2018
302,Coyote,0.142,6/21/2019 3:24,5/30/2019
302,Coyote,0.145,5/26/2020 3:29,5/23/2020
302,Coyote,0.147,5/30/2020 3:32,5/23/2020
302,Coyote,0.159,6/20/2020 3:49,5/23/2020
302,Coyote,0.159,6/20/2020 3:49,5/23/2020
302,Coyote,0.16,6/8/2020 3:51,5/23/2020
302,Coyote,0.164,6/11/2020 3:56,5/23/2020
302,Coyote,0.176,6/11/2020 4:14,5/23/2020
302,Coyote,0.183,6/1/2020 4:24,5/23/2020
302,Coyote,0.187,7/28/2018 4:29,7/13/2018
302,Coyote,0.187,6/10/2020 4:29,5/23/2020
302,Coyote,0.194,6/13/2020 4:39,5/23/2020
302,Coyote,0.233,6/10/2020 5:35,5/23/2020
302,Coyote,0.236,5/24/2020 5:40,5/23/2020
302,Coyote,0.238,7/27/2018 5:42,7/13/2018
302,Coyote,0.239,6/12/2020 5:44,5/23/2020
302,Coyote,0.241,6/8/2020 5:47,5/23/2020
302,Coyote,0.249,6/7/2020 5:58,5/23/2020
302,Coyote,0.25,6/8/2020 6:00,5/23/2020
302,Coyote,0.25,6/8/2020 6:00,5/23/2020
302,Coyote,0.252,7/27/2018 6:03,7/13/2018
302,Coyote,0.29,6/10/2020 6:57,5/23/2020
302,Coyote,0.906,7/27/2018 21:44,7/13/2018
302,Coyote,0.914,6/14/2019 21:56,5/30/2019
302,Coyote,0.919,5/26/2020 22:03,5/23/2020
302,Coyote,0.922,5/26/2020 22:07,5/23/2020
302,Coyote,0.923,6/9/2020 22:09,5/23/2020
302,Coyote,0.933,6/9/2020 22:24,5/23/2020
302,Coyote,0.94,6/9/2020 22:33,5/23/2020
302,Coyote,0.94,6/9/2020 22:33,5/23/2020
302,Coyote,0.953,8/5/2018 22:52,7/13/2018
302,Coyote,0.957,6/10/2020 22:58,5/23/2020
302,Coyote,0.958,6/18/2020 22:59,5/23/2020
302,Coyote,0.958,6/9/2020 23:00,5/23/2020
302,Coyote,0.963,6/10/2020 23:06,5/23/2020
302,Coyote,0.978,7/13/2018 23:29,7/13/2018
302,Coyote,0.985,5/27/2020 23:39,5/23/2020
302,Coyote,0.997,6/18/2020 23:55,5/23/2020
302,Coyote,0.998,6/18/2020 23:57,5/23/2020
303,Coyote,0.008,7/16/2018 0:12,7/9/2018
303,Coyote,0.01,7/19/2018 0:14,7/9/2018
303,Coyote,0.026,8/3/2018 0:38,7/9/2018
303,Coyote,0.027,8/3/2018 0:39,7/9/2018
303,Coyote,0.045,7/21/2018 1:05,7/9/2018
303,Coyote,0.048,7/27/2018 1:09,7/9/2018
303,Coyote,0.066,7/20/2018 1:35,7/9/2018
303,Coyote,0.086,7/15/2018 2:04,7/9/2018
303,Coyote,0.106,7/25/2018 2:32,7/9/2018
303,Coyote,0.106,7/20/2018 2:33,7/9/2018
303,Coyote,0.113,7/23/2018 2:42,7/9/2018
303,Coyote,0.132,7/10/2018 3:10,7/9/2018
303,Coyote,0.201,7/24/2018 4:50,7/9/2018
303,Coyote,0.21,8/4/2018 5:03,7/9/2018
303,Coyote,0.223,6/7/2020 5:21,5/20/2020
303,Coyote,0.233,7/10/2018 5:36,7/9/2018
303,Coyote,0.901,7/29/2018 21:37,7/9/2018
303,Coyote,0.906,7/28/2018 21:44,7/9/2018
303,Coyote,0.906,7/28/2018 21:45,7/9/2018
303,Coyote,0.906,7/28/2018 21:45,7/9/2018
303,Coyote,0.912,7/14/2018 21:53,7/9/2018
303,Coyote,0.932,8/4/2018 22:22,7/9/2018
303,Coyote,0.939,7/11/2018 22:32,7/9/2018
303,Coyote,0.95,7/9/2018 22:48,7/9/2018
303,Coyote,0.953,7/22/2018 22:52,7/9/2018
303,Coyote,0.971,8/2/2018 23:18,7/9/2018
303,Coyote,0.98,8/1/2018 23:31,7/9/2018
303,Coyote,0.98,7/14/2018 23:31,7/9/2018
303,Coyote,0.987,7/10/2018 23:41,7/9/2018
304,Coyote,0.123,8/10/2020 2:57,7/17/2020
304,Coyote,0.155,8/25/2018 3:43,8/23/2018
304,Coyote,0.276,8/12/2020 6:38,7/17/2020
304,Coyote,0.859,7/18/2019 20:37,7/17/2019
304,Coyote,0.859,7/18/2019 20:37,7/17/2019
306,Coyote,0.019,8/27/2020 0:28,8/21/2020
306,Coyote,0.035,6/9/2018 0:51,5/17/2018
306,Coyote,0.036,6/1/2018 0:52,5/17/2018
306,Coyote,0.04,9/22/2020 0:58,8/21/2020
306,Coyote,0.042,6/1/2018 1:01,5/17/2018
306,Coyote,0.05,9/21/2020 1:12,8/21/2020
306,Coyote,0.067,5/25/2018 1:37,5/17/2018
306,Coyote,0.084,5/20/2018 2:01,5/17/2018
306,Coyote,0.117,6/13/2018 2:49,5/17/2018
306,Coyote,0.193,5/25/2018 4:38,5/17/2018
306,Coyote,0.194,5/25/2018 4:39,5/17/2018
306,Coyote,0.238,6/7/2018 5:43,5/17/2018
306,Coyote,0.247,6/4/2018 5:55,5/17/2018
306,Coyote,0.248,5/25/2018 5:57,5/17/2018
306,Coyote,0.279,5/29/2018 6:42,5/17/2018
306,Coyote,0.301,5/29/2018 7:13,5/17/2018
306,Coyote,0.847,8/25/2020 20:20,8/21/2020
306,Coyote,0.924,6/10/2018 22:10,5/17/2018
306,Coyote,0.929,8/24/2020 22:18,8/21/2020
306,Coyote,0.929,5/31/2018 22:18,5/17/2018
306,Coyote,0.948,8/13/2019 22:45,8/4/2019
306,Coyote,0.959,5/22/2018 23:01,5/17/2018
306,Coyote,0.982,6/4/2018 23:34,5/17/2018
308,Coyote,0.005,8/24/2018 0:07,8/9/2018
308,Coyote,0.006,8/24/2018 0:08,8/9/2018
308,Coyote,0.006,8/24/2018 0:08,8/9/2018
308,Coyote,0.006,8/24/2018 0:09,8/9/2018
308,Coyote,0.006,8/16/2018 0:09,8/9/2018
308,Coyote,0.006,8/24/2018 0:09,8/9/2018
308,Coyote,0.007,8/16/2018 0:10,8/9/2018
308,Coyote,0.007,8/24/2018 0:10,8/9/2018
308,Coyote,0.02,9/3/2018 0:29,8/9/2018
308,Coyote,0.021,9/3/2018 0:30,8/9/2018
308,Coyote,0.021,9/3/2018 0:30,8/9/2018
308,Coyote,0.022,9/3/2018 0:31,8/9/2018
308,Coyote,0.022,9/5/2018 0:32,8/9/2018
308,Coyote,0.059,9/3/2018 1:25,8/9/2018
308,Coyote,0.06,9/3/2018 1:26,8/9/2018
308,Coyote,0.117,8/24/2018 2:49,8/9/2018
308,Coyote,0.118,8/24/2018 2:50,8/9/2018
308,Coyote,0.119,8/24/2018 2:51,8/9/2018
308,Coyote,0.119,8/24/2018 2:51,8/9/2018
308,Coyote,0.302,8/22/2018 7:15,8/9/2018
308,Coyote,0.303,8/22/2018 7:16,8/9/2018
308,Coyote,0.303,8/22/2018 7:16,8/9/2018
308,Coyote,0.303,8/22/2018 7:16,8/9/2018
308,Coyote,0.303,8/22/2018 7:17,8/9/2018
308,Coyote,0.304,8/22/2018 7:18,8/9/2018
308,Coyote,0.304,8/29/2018 7:18,8/9/2018
308,Coyote,0.304,8/22/2018 7:18,8/9/2018
308,Coyote,0.305,8/29/2018 7:19,8/9/2018
308,Coyote,0.305,8/29/2018 7:19,8/9/2018
308,Coyote,0.305,8/29/2018 7:19,8/9/2018
308,Coyote,0.306,8/29/2018 7:20,8/9/2018
308,Coyote,0.306,8/29/2018 7:21,8/9/2018
308,Coyote,0.935,8/28/2018 22:27,8/9/2018
308,Coyote,0.936,8/28/2018 22:28,8/9/2018
308,Coyote,0.99,8/17/2018 23:46,8/9/2018
308,Coyote,0.99,8/17/2018 23:46,8/9/2018
309,Coyote,0.945,8/13/2018 22:41,8/7/2018
309,Coyote,0.965,8/8/2018 23:09,8/7/2018
309,Coyote,0.965,8/8/2018 23:09,8/7/2018
310,Coyote,0.022,5/28/2019 0:32,5/24/2019
310,Coyote,0.061,6/10/2019 1:28,5/24/2019
310,Coyote,0.147,8/4/2018 3:32,7/12/2018
310,Coyote,0.15,5/31/2020 3:36,5/21/2020
310,Coyote,0.182,6/1/2020 4:22,5/21/2020
310,Coyote,0.194,5/30/2020 4:39,5/21/2020
310,Coyote,0.197,6/5/2019 4:43,5/24/2019
310,Coyote,0.199,7/31/2018 4:46,7/12/2018
310,Coyote,0.22,7/31/2018 5:17,7/12/2018
310,Coyote,0.884,6/2/2019 21:13,5/24/2019
310,Coyote,0.903,5/22/2020 21:40,5/21/2020
310,Coyote,0.926,6/2/2019 22:14,5/24/2019
310,Coyote,0.927,6/2/2019 22:15,5/24/2019
310,Coyote,0.969,8/2/2018 23:15,7/12/2018
310,Coyote,0.976,7/28/2018 23:26,7/12/2018
310,Coyote,0.985,6/1/2019 23:38,5/24/2019
311,Coyote,0.088,6/21/2018 2:07,6/12/2018
311,Coyote,0.109,6/24/2018 2:37,6/12/2018
311,Coyote,0.143,6/29/2018 3:26,6/12/2018
311,Coyote,0.167,6/16/2018 4:01,6/12/2018
311,Coyote,0.206,7/2/2018 4:56,6/12/2018
311,Coyote,0.281,6/21/2018 6:44,6/12/2018
311,Coyote,0.944,6/13/2020 22:40,5/30/2020
312,Coyote,0.135,8/30/2018 3:14,8/21/2018
312,Coyote,0.135,8/30/2018 3:15,8/21/2018
314,Coyote,0.013,8/12/2020 0:19,8/6/2020
314,Coyote,0.017,8/20/2020 0:24,8/6/2020
314,Coyote,0.017,8/20/2020 0:25,8/6/2020
314,Coyote,0.017,7/4/2018 0:25,6/27/2018
314,Coyote,0.107,6/28/2018 2:34,6/27/2018
314,Coyote,0.157,6/30/2018 3:46,6/27/2018
314,Coyote,0.163,7/7/2018 3:54,6/27/2018
314,Coyote,0.87,8/18/2020 20:53,8/6/2020
314,Coyote,0.89,7/3/2018 21:21,6/27/2018
314,Coyote,0.912,7/1/2018 21:53,6/27/2018
314,Coyote,0.965,8/17/2019 23:10,8/17/2019
314,Coyote,0.965,8/17/2019 23:10,8/17/2019
314,Coyote,0.966,8/17/2019 23:11,8/17/2019
314,Coyote,0.967,6/27/2018 23:13,6/27/2018
314,Coyote,0.972,7/3/2018 23:19,6/27/2018
315,Coyote,0.008,9/4/2020 0:11,8/24/2020
315,Coyote,0.09,6/5/2018 2:10,6/1/2018
315,Coyote,0.107,6/5/2018 2:34,6/1/2018
315,Coyote,0.159,6/27/2018 3:49,6/1/2018
315,Coyote,0.197,6/5/2018 4:44,6/1/2018
315,Coyote,0.256,8/28/2020 6:08,8/24/2020
315,Coyote,0.31,6/20/2018 7:27,6/1/2018
315,Coyote,0.337,9/7/2019 8:05,8/29/2019
315,Coyote,0.399,6/18/2018 9:35,6/1/2018
315,Coyote,0.858,8/31/2020 20:36,8/24/2020
315,Coyote,0.892,9/21/2020 21:25,8/24/2020
315,Coyote,0.922,6/9/2018 22:08,6/1/2018
